textbox22,Textbox9
generated on 20/03/2020 13:55:10 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Spain,European Region of WHO,South West Europe,2019,50,2019-12-09,2019-12-15,66,657,0,36,2,0,4,42,0,0,24,24,66,59,No Report
Spain,European Region of WHO,South West Europe,2019,51,2019-12-16,2019-12-22,105,866,0,83,11,0,7,101,0,0,42,42,143,107,No Report
Spain,European Region of WHO,South West Europe,2019,52,2019-12-23,2019-12-29,73,956,0,150,9,0,59,218,0,0,48,48,266,67,No Report
Spain,European Region of WHO,South West Europe,2020,1,2019-12-30,2020-01-05,97,1251,0,217,14,0,221,452,0,0,45,45,497,88,No Report
Spain,European Region of WHO,South West Europe,2020,2,2020-01-06,2020-01-12,159,2179,0,404,25,0,552,981,0,0,101,101,1082,123,No Report
Spain,European Region of WHO,South West Europe,2020,3,2020-01-13,2020-01-19,213,2954,0,543,33,0,744,1320,0,0,180,180,1500,153,No Report
Spain,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26,241,2964,0,453,47,0,650,1150,0,0,275,275,1425,149,No Report
Spain,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02,238,2831,0,365,33,0,530,931,0,0,371,371,1302,159,No Report
Spain,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09,254,2571,0,287,52,0,395,734,0,0,405,405,1139,160,No Report
Spain,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16,208,2022,0,182,30,0,232,447,0,0,366,366,813,143,No Report
Spain,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23,146,1420,0,95,28,0,132,255,0,0,272,272,527,106,No Report
Spain,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01,141,1016,0,76,21,0,56,153,0,0,227,227,380,112,No Report
Spain,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08,177,1019,0,27,18,0,23,68,0,0,112,112,180,155,No Report
Spain,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15,133,133,,1,0,0,1,2,0,0,10,10,12,121,No Report
Spain,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Sweden,European Region of WHO,Northern Europe,2019,1,2018-12-31,2019-01-06,,3704,0,12,2,,796,810,0,0,1,1,811,,No Report
Sweden,European Region of WHO,Northern Europe,2019,2,2019-01-07,2019-01-13,,3960,0,26,3,,713,742,0,0,2,2,744,,No Report
Sweden,European Region of WHO,Northern Europe,2019,3,2019-01-14,2019-01-20,,3681,0,23,9,,703,735,0,0,1,1,736,,No Report
Sweden,European Region of WHO,Northern Europe,2019,4,2019-01-21,2019-01-27,,3765,0,26,4,,884,914,0,0,1,1,915,,No Report
Sweden,European Region of WHO,Northern Europe,2019,5,2019-01-28,2019-02-03,,4436,0,28,3,,1164,1195,0,0,9,9,1204,,No Report
Sweden,European Region of WHO,Northern Europe,2019,6,2019-02-04,2019-02-10,,4946,0,28,7,,1291,1326,0,0,6,6,1332,,No Report
Sweden,European Region of WHO,Northern Europe,2019,7,2019-02-11,2019-02-17,,4979,0,30,10,,1192,1232,0,0,9,9,1241,,No Report
Sweden,European Region of WHO,Northern Europe,2019,8,2019-02-18,2019-02-24,,4614,0,25,8,,960,993,0,0,2,2,995,,No Report
Sweden,European Region of WHO,Northern Europe,2019,9,2019-02-25,2019-03-03,,4295,0,26,9,,729,764,0,0,3,3,767,,No Report
Sweden,European Region of WHO,Northern Europe,2019,10,2019-03-04,2019-03-10,,3765,0,3,7,,572,582,0,0,7,7,589,,No Report
Sweden,European Region of WHO,Northern Europe,2019,11,2019-03-11,2019-03-17,,3459,0,1,2,,509,512,0,0,5,5,517,,No Report
Sweden,European Region of WHO,Northern Europe,2019,12,2019-03-18,2019-03-24,,3017,0,2,4,,468,474,0,0,2,2,476,,No Report
Sweden,European Region of WHO,Northern Europe,2019,13,2019-03-25,2019-03-31,,2764,0,3,2,,386,391,0,0,3,3,394,,No Report
Sweden,European Region of WHO,Northern Europe,2019,14,2019-04-01,2019-04-07,,2696,0,0,5,,371,376,0,0,4,4,380,,No Report
Sweden,European Region of WHO,Northern Europe,2019,15,2019-04-08,2019-04-14,,2557,0,0,5,,364,369,0,0,4,4,373,,No Report
Sweden,European Region of WHO,Northern Europe,2019,16,2019-04-15,2019-04-21,,2341,0,0,1,,325,326,0,0,2,2,328,,No Report
Sweden,European Region of WHO,Northern Europe,2019,17,2019-04-22,2019-04-28,,2187,0,0,1,,295,296,0,1,9,10,306,,No Report
Sweden,European Region of WHO,Northern Europe,2019,18,2019-04-29,2019-05-05,,1793,0,0,0,,154,154,0,0,0,0,154,,No Report
Sweden,European Region of WHO,Northern Europe,2019,19,2019-05-06,2019-05-12,,1512,0,0,1,,86,87,0,0,4,4,91,,No Report
Sweden,European Region of WHO,Northern Europe,2019,20,2019-05-13,2019-05-19,,1335,0,0,0,,73,73,0,0,4,4,77,,No Report
Sweden,European Region of WHO,Northern Europe,2019,21,2019-05-20,2019-05-26,,0,0,0,0,,57,57,0,0,3,3,60,,No Report
Sweden,European Region of WHO,Northern Europe,2019,22,2019-05-27,2019-06-02,,0,0,0,0,,27,27,0,0,3,3,30,,No Report
Sweden,European Region of WHO,Northern Europe,2019,23,2019-06-03,2019-06-09,,0,0,0,0,,16,16,0,0,3,3,19,,No Report
Sweden,European Region of WHO,Northern Europe,2019,24,2019-06-10,2019-06-16,,0,0,0,0,,11,11,0,0,2,2,13,,No Report
Sweden,European Region of WHO,Northern Europe,2019,25,2019-06-17,2019-06-23,,0,0,0,0,,2,2,0,0,2,2,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,26,2019-06-24,2019-06-30,,0,0,0,0,,3,3,0,0,0,0,3,,No Report
Sweden,European Region of WHO,Northern Europe,2019,27,2019-07-01,2019-07-07,,0,0,0,0,,2,2,0,0,0,0,2,,No Report
Sweden,European Region of WHO,Northern Europe,2019,28,2019-07-08,2019-07-14,,0,0,0,0,,1,1,0,0,0,0,1,,No Report
Sweden,European Region of WHO,Northern Europe,2019,29,2019-07-15,2019-07-21,,0,0,0,0,,1,1,0,0,3,3,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,30,2019-07-22,2019-07-28,,0,0,0,0,,6,6,0,0,0,0,6,,No Report
Sweden,European Region of WHO,Northern Europe,2019,31,2019-07-29,2019-08-04,,0,0,0,0,,4,4,0,0,1,1,5,,No Report
Sweden,European Region of WHO,Northern Europe,2019,32,2019-08-05,2019-08-11,,0,0,0,0,,1,1,0,0,0,0,1,,No Report
Sweden,European Region of WHO,Northern Europe,2019,33,2019-08-12,2019-08-18,,0,0,0,0,,4,4,0,0,0,0,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,34,2019-08-19,2019-08-25,,0,0,0,0,,10,10,0,0,3,3,13,,No Report
Sweden,European Region of WHO,Northern Europe,2019,35,2019-08-26,2019-09-01,,0,0,0,0,,8,8,0,0,3,3,11,,No Report
Sweden,European Region of WHO,Northern Europe,2019,36,2019-09-02,2019-09-08,,0,0,0,0,,3,3,0,0,1,1,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,37,2019-09-09,2019-09-15,,0,0,0,0,,3,3,0,0,1,1,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,38,2019-09-16,2019-09-22,,0,0,0,0,,2,2,0,0,1,1,3,,No Report
Sweden,European Region of WHO,Northern Europe,2019,39,2019-09-23,2019-09-29,,0,0,0,0,,2,2,0,0,0,0,2,,No Report
Sweden,European Region of WHO,Northern Europe,2019,40,2019-09-30,2019-10-06,,665,0,0,1,,0,1,0,1,0,1,2,,No Report
Sweden,European Region of WHO,Northern Europe,2019,41,2019-10-07,2019-10-13,,719,0,0,3,,1,4,0,0,0,0,4,,No Report
Sweden,European Region of WHO,Northern Europe,2019,42,2019-10-14,2019-10-20,,725,0,1,2,,4,7,0,0,1,1,8,,No Report
Sweden,European Region of WHO,Northern Europe,2019,43,2019-10-21,2019-10-27,,853,0,1,2,,2,5,0,1,1,2,7,,No Report
Sweden,European Region of WHO,Northern Europe,2019,44,2019-10-28,2019-11-03,,910,0,6,2,,6,14,0,0,0,0,14,,No Report
Sweden,European Region of WHO,Northern Europe,2019,45,2019-11-04,2019-11-10,,1045,0,5,5,,10,20,0,4,1,5,25,,No Report
Sweden,European Region of WHO,Northern Europe,2019,46,2019-11-11,2019-11-17,,1228,0,24,2,,21,47,0,1,2,3,50,,No Report
Sweden,European Region of WHO,Northern Europe,2019,47,2019-11-18,2019-11-24,,1382,0,8,3,,44,55,0,6,4,10,65,,No Report
Sweden,European Region of WHO,Northern Europe,2019,48,2019-11-25,2019-12-01,,1588,0,8,5,,53,66,0,2,9,11,77,,No Report
Sweden,European Region of WHO,Northern Europe,2019,49,2019-12-02,2019-12-08,,1896,0,6,12,,104,122,0,2,14,16,138,,No Report
Sweden,European Region of WHO,Northern Europe,2019,50,2019-12-09,2019-12-15,,2227,0,13,14,,142,169,0,4,25,29,198,,No Report
Sweden,European Region of WHO,Northern Europe,2019,51,2019-12-16,2019-12-22,,2587,0,21,20,,198,239,0,7,51,58,297,,No Report
Sweden,European Region of WHO,Northern Europe,2019,52,2019-12-23,2019-12-29,,2410,0,18,17,,231,266,0,4,49,53,319,,No Report
Sweden,European Region of WHO,Northern Europe,2020,1,2019-12-30,2020-01-05,,2680,0,17,36,,276,329,0,11,75,86,415,,No Report
Sweden,European Region of WHO,Northern Europe,2020,2,2020-01-06,2020-01-12,,2795,0,22,22,,242,286,0,17,85,102,388,,No Report
Sweden,European Region of WHO,Northern Europe,2020,3,2020-01-13,2020-01-19,,2522,0,19,17,,179,215,0,11,85,96,311,,No Report
Sweden,European Region of WHO,Northern Europe,2020,4,2020-01-20,2020-01-26,,2625,0,11,25,,208,244,0,21,118,139,383,,No Report
Sweden,European Region of WHO,Northern Europe,2020,5,2020-01-27,2020-02-02,,2748,0,36,21,,251,308,0,20,188,208,516,,No Report
Sweden,European Region of WHO,Northern Europe,2020,6,2020-02-03,2020-02-09,,2867,0,19,34,,292,345,0,40,241,281,626,,No Report
Sweden,European Region of WHO,Northern Europe,2020,7,2020-02-10,2020-02-16,,3097,0,23,44,,372,439,0,23,273,296,735,,No Report
Sweden,European Region of WHO,Northern Europe,2020,8,2020-02-17,2020-02-23,,3235,0,22,49,,387,458,0,30,251,281,739,,No Report
Sweden,European Region of WHO,Northern Europe,2020,9,2020-02-24,2020-03-01,,3503,0,22,64,,440,526,0,16,311,327,853,,No Report
Sweden,European Region of WHO,Northern Europe,2020,10,2020-03-02,2020-03-08,,3932,0,18,41,,510,569,0,6,302,308,877,,No Report
Sweden,European Region of WHO,Northern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Sweden,European Region of WHO,Northern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,31,0,7,3,,310,320,0,0,6,6,326,,No Report
Switzerland,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,73,0,32,2,,444,478,0,0,3,3,481,,No Report
Switzerland,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,73,0,36,22,,453,511,0,0,2,2,513,,No Report
Switzerland,European Region of WHO,South West Europe,2019,4,2019-01-21,2019-01-27,,64,0,27,26,,962,1015,0,0,4,4,1019,,No Report
Switzerland,European Region of WHO,South West Europe,2019,5,2019-01-28,2019-02-03,,77,0,21,25,,1463,1509,1,0,10,11,1520,,No Report
Switzerland,European Region of WHO,South West Europe,2019,6,2019-02-04,2019-02-10,,93,0,64,31,,1679,1774,0,0,6,6,1780,,No Report
Switzerland,European Region of WHO,South West Europe,2019,7,2019-02-11,2019-02-17,,78,0,33,56,,1983,2072,0,0,5,5,2077,,No Report
Switzerland,European Region of WHO,South West Europe,2019,8,2019-02-18,2019-02-24,,48,0,16,32,,1726,1774,0,0,5,5,1779,,No Report
Switzerland,European Region of WHO,South West Europe,2019,9,2019-02-25,2019-03-03,,47,0,12,25,,1166,1203,0,0,3,3,1206,,No Report
Switzerland,European Region of WHO,South West Europe,2019,10,2019-03-04,2019-03-10,,34,0,9,14,,927,950,0,0,3,3,953,,No Report
Switzerland,European Region of WHO,South West Europe,2019,11,2019-03-11,2019-03-17,,30,0,6,14,,734,754,0,0,3,3,757,,No Report
Switzerland,European Region of WHO,South West Europe,2019,12,2019-03-18,2019-03-24,,31,0,4,5,,430,439,0,0,2,2,441,,No Report
Switzerland,European Region of WHO,South West Europe,2019,13,2019-03-25,2019-03-31,,27,0,3,15,,265,283,0,0,4,4,287,,No Report
Switzerland,European Region of WHO,South West Europe,2019,14,2019-04-01,2019-04-07,,18,0,2,3,,145,150,0,0,10,10,160,,No Report
Switzerland,European Region of WHO,South West Europe,2019,15,2019-04-08,2019-04-14,,21,0,1,2,,84,87,0,0,7,7,94,,No Report
Switzerland,European Region of WHO,South West Europe,2019,16,2019-04-15,2019-04-21,,11,0,0,3,,51,54,0,0,6,6,60,,No Report
Switzerland,European Region of WHO,South West Europe,2019,17,2019-04-22,2019-04-28,,5,0,0,0,,18,18,0,0,1,1,19,,No Report
Switzerland,European Region of WHO,South West Europe,2019,18,2019-04-29,2019-05-05,,3,0,0,0,,10,10,0,0,0,0,10,,No Report
Switzerland,European Region of WHO,South West Europe,2019,19,2019-05-06,2019-05-12,,2,0,0,0,,4,4,0,0,6,6,10,,No Report
Switzerland,European Region of WHO,South West Europe,2019,20,2019-05-13,2019-05-19,,0,0,0,0,,2,2,0,0,1,1,3,,No Report
Switzerland,European Region of WHO,South West Europe,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2019,40,2019-09-30,2019-10-06,,8,0,0,0,,5,5,0,1,0,1,6,,No Report
Switzerland,European Region of WHO,South West Europe,2019,41,2019-10-07,2019-10-13,,6,0,1,0,,4,5,0,0,1,1,6,,No Report
Switzerland,European Region of WHO,South West Europe,2019,42,2019-10-14,2019-10-20,,5,0,0,0,,2,2,0,0,0,0,2,,No Report
Switzerland,European Region of WHO,South West Europe,2019,43,2019-10-21,2019-10-27,,8,0,0,0,,5,5,0,0,1,1,6,,No Report
Switzerland,European Region of WHO,South West Europe,2019,44,2019-10-28,2019-11-03,,6,0,0,0,,3,3,0,0,1,1,4,,No Report
Switzerland,European Region of WHO,South West Europe,2019,45,2019-11-04,2019-11-10,,15,0,1,1,,10,12,0,0,5,5,17,,No Report
Switzerland,European Region of WHO,South West Europe,2019,46,2019-11-11,2019-11-17,,21,0,3,0,,6,9,0,1,9,10,19,,No Report
Switzerland,European Region of WHO,South West Europe,2019,47,2019-11-18,2019-11-24,,18,0,0,0,,17,17,0,0,6,6,23,,No Report
Switzerland,European Region of WHO,South West Europe,2019,48,2019-11-25,2019-12-01,,15,0,4,0,,14,18,0,0,9,9,27,,No Report
Switzerland,European Region of WHO,South West Europe,2019,49,2019-12-02,2019-12-08,,23,0,3,2,,29,34,0,2,5,7,41,,No Report
Switzerland,European Region of WHO,South West Europe,2019,50,2019-12-09,2019-12-15,,21,0,1,2,,78,81,0,1,9,10,91,,No Report
Switzerland,European Region of WHO,South West Europe,2019,51,2019-12-16,2019-12-22,,23,0,10,4,,112,126,0,2,21,23,149,,No Report
Switzerland,European Region of WHO,South West Europe,2019,52,2019-12-23,2019-12-29,,15,0,7,3,,161,171,0,1,38,39,210,,No Report
Switzerland,European Region of WHO,South West Europe,2020,1,2019-12-30,2020-01-05,,22,0,8,2,,218,228,0,3,45,48,276,,No Report
Switzerland,European Region of WHO,South West Europe,2020,2,2020-01-06,2020-01-12,,71,0,15,13,,333,361,0,5,76,81,442,,No Report
Switzerland,European Region of WHO,South West Europe,2020,3,2020-01-13,2020-01-19,,89,0,40,12,,515,567,0,12,128,140,707,,No Report
Switzerland,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26,,92,0,33,28,,773,834,0,21,206,227,1061,,No Report
Switzerland,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02,,101,0,37,14,,1381,1432,0,33,358,391,1823,,No Report
Switzerland,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09,,109,0,32,16,,1126,1174,0,25,345,370,1544,,No Report
Switzerland,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16,,87,0,24,13,,936,973,0,21,395,416,1389,,No Report
Switzerland,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23,,76,0,39,22,,709,770,0,14,335,349,1119,,No Report
Switzerland,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01,,76,0,33,10,,560,603,0,15,201,216,819,,No Report
Switzerland,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08,,43,0,0,2,,53,55,0,4,23,27,82,,No Report
Switzerland,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Switzerland,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,1,2018-12-31,2019-01-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,2,2019-01-07,2019-01-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,3,2019-01-14,2019-01-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,4,2019-01-21,2019-01-27,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,5,2019-01-28,2019-02-03,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,6,2019-02-04,2019-02-10,,1,0,0,0,,0,0,0,0,1,1,1,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,7,2019-02-11,2019-02-17,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,8,2019-02-18,2019-02-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,9,2019-02-25,2019-03-03,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,10,2019-03-04,2019-03-10,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,11,2019-03-11,2019-03-17,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,12,2019-03-18,2019-03-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,13,2019-03-25,2019-03-31,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,14,2019-04-01,2019-04-07,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,15,2019-04-08,2019-04-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,16,2019-04-15,2019-04-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,17,2019-04-22,2019-04-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,18,2019-04-29,2019-05-05,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,19,2019-05-06,2019-05-12,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,20,2019-05-13,2019-05-19,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,40,2019-09-30,2019-10-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,41,2019-10-07,2019-10-13,,5,0,0,0,,0,0,0,0,1,1,1,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,42,2019-10-14,2019-10-20,,7,0,1,0,,0,1,0,0,3,3,4,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,43,2019-10-21,2019-10-27,,3,0,0,0,,0,0,0,0,1,1,1,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,44,2019-10-28,2019-11-03,,8,0,0,0,,0,0,0,0,1,1,1,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,45,2019-11-04,2019-11-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,46,2019-11-11,2019-11-17,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,47,2019-11-18,2019-11-24,,7,0,0,1,,0,1,0,0,1,1,2,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,48,2019-11-25,2019-12-01,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,49,2019-12-02,2019-12-08,,6,0,0,0,,0,0,0,0,1,1,1,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,50,2019-12-09,2019-12-15,,28,0,0,0,,1,1,0,0,6,6,7,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,51,2019-12-16,2019-12-22,,26,0,0,0,,2,2,0,0,7,7,9,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,52,2019-12-23,2019-12-29,,19,0,0,0,,1,1,0,0,2,2,3,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,1,2019-12-30,2020-01-05,,25,0,0,0,,1,1,0,0,4,4,5,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,2,2020-01-06,2020-01-12,,12,0,0,0,,0,0,0,0,2,2,2,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,3,2020-01-13,2020-01-19,,25,0,0,1,,0,1,0,0,3,3,4,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,4,2020-01-20,2020-01-26,,19,0,0,7,,0,7,0,0,0,0,7,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,5,2020-01-27,2020-02-02,,19,0,0,2,,0,2,0,0,3,3,5,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,6,2020-02-03,2020-02-09,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,7,2020-02-10,2020-02-16,,7,0,0,0,,4,4,0,0,0,0,4,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,8,2020-02-17,2020-02-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,9,2020-02-24,2020-03-01,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,10,2020-03-02,2020-03-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Tajikistan,European Region of WHO,Central Asia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
